latitude,longitude,depth,mag,place,locationSource,zone
19.372,-155.281,1.87,2.12,"9 km SSW of Volcano, Hawaii",hv,red
62.009,-149.293,32.3,2.2,"29 km N of Fishhook, Alaska",ak,red
31.405,-103.544,3.69,2.0,"4 km N of Lindsay, Texas",tx,red
51.274,-179.932,21.4,1.9,"Andreanof Islands, Aleutian Islands, Alaska",ak,red
44.937,-123.396,-0.41,1.65,"6 km WNW of Dallas, Oregon",uw,green
19.36,-155.298,2.1,1.59,"11 km SW of Volcano, Hawaii",hv,red
59.044,-153.192,72.5,2.0,"80 km WSW of Nanwalek, Alaska",ak,red
-4.626,150.959,282.62,4.4,"136 km NE of Kimbe, Papua New Guinea",us,red
19.181,-155.49,35.52,1.96,"2 km SSW of Pāhala, Hawaii",hv,red
32.091,59.724,10.0,5.1,"98 km SSE of Bīrjand, Iran",us,red
-4.46,153.619,105.59,4.5,"150 km E of Kokopo, Papua New Guinea",us,red
36.382,-97.651,9.45,1.53,"5 km ENE of Fairmont, Oklahoma",ok,green
19.181,-155.436,30.9,2.23,"5 km ESE of Pāhala, Hawaii",hv,red
19.11,-155.427,35.27,1.92,"11 km SSE of Pāhala, Hawaii",hv,red
35.798,-118.303,3.34,1.56,"12 km ENE of Kernville, CA",ci,yellow
53.905,-167.943,5.94,2.02,"92 km W of Dutch Harbor, Alaska",av,yellow
-7.441,128.5,140.33,4.2,"204 km NE of Lospalos, Timor Leste",us,red
51.859,-177.902,4.81,1.56,"87 km W of Adak, Alaska",av,yellow
10.654,126.882,10.0,4.9,"116 km NE of Santa Monica, Philippines",us,red
63.239,-150.396,109.8,1.9,"74 km ESE of Denali National Park, Alaska",ak,red
-61.128,160.745,10.0,5.6,,us,red
-7.297,27.929,9.46,5.2,"177 km SE of Kabalo, Democratic Republic of the Congo",us,red
19.347,-155.297,2.92,2.46,"12 km SSW of Volcano, Hawaii",hv,red
19.357,-155.306,0.92,1.92,"12 km SW of Volcano, Hawaii",hv,red
19.335,-155.299,3.84,1.95,"Island of Hawaii, Hawaii",hv,red
59.98,-139.52,0.0,1.8,"49 km NNE of Yakutat, Alaska",ak,red
62.417,-149.097,47.0,1.6,"48 km NE of Susitna North, Alaska",ak,red
33.075,-115.717,11.31,1.73,"10 km WNW of Westmorland, CA",ci,yellow
29.396,-42.843,10.0,4.4,northern Mid-Atlantic Ridge,us,red
36.019,-117.774,2.34,1.54,"15 km NE of Little Lake, CA",ci,yellow
53.996,-167.99,10.0,2.5,,us,red
59.694,-148.143,21.3,1.7,,ak,red
36.02,-117.771,2.66,1.96,"15 km NE of Little Lake, CA",ci,yellow
62.095,-147.561,31.9,1.6,,ak,red
36.018,-117.771,1.78,3.47,"15 km NE of Little Lake, CA",ci,yellow
62.945,-150.709,110.9,2.1,"50 km N of Petersville, Alaska",ak,red
41.951,-119.627,1.3,3.8,"44 km ENE of Fort Bidwell, California",nn,yellow
45.342,-112.57,10.18,1.51,"14 km NNE of Dillon, Montana",mb,green
56.081,164.796,10.0,5.9,"145 km E of Ust’-Kamchatsk Staryy, Russia",us,red
17.98,-66.856,14.19,2.21,"3 km E of Maria Antonia, Puerto Rico",pr,yellow
20.194,-155.729,20.39,2.47,"7 km SE of Hala‘ula, Hawaii",hv,red
59.484,-151.511,16.3,1.9,"8 km E of Seldovia Village, Alaska",ak,red
19.342,-155.305,1.72,2.27,"13 km SW of Volcano, Hawaii",hv,red
36.275,-97.495,6.59,1.57,"3 km W of Lucien, Oklahoma",ok,green
43.065,-110.752,8.1,1.99,"19 km ENE of Star Valley Ranch, Wyoming",mb,green
19.356,-155.301,1.76,1.72,"11 km SW of Volcano, Hawaii",hv,red
43.069,-110.775,5.0,2.8,"18 km NE of Star Valley Ranch, Wyoming",us,red
53.912,-167.947,6.49,1.88,"Fox Islands, Aleutian Islands, Alaska",av,yellow
18.099,-66.834,10.11,2.42,"7 km NNE of Yauco, Puerto Rico",pr,yellow
47.26,-123.96,6.43,1.62,"Olympic Peninsula, Washington",uw,green
48.849,-123.344,12.01,1.57,"11 km ENE of Salt Spring Island, Canada",uw,green
17.954,-66.804,15.65,2.41,"4 km SSE of Indios, Puerto Rico",pr,yellow
51.857,178.022,138.18,3.2,"Rat Islands, Aleutian Islands, Alaska",us,red
19.268,-155.412,30.96,2.01,"10 km NE of Pāhala, Hawaii",hv,red
40.526,-124.384,16.87,1.81,"12 km WSW of Ferndale, CA",nc,yellow
60.84,-151.947,82.4,1.6,,ak,red
18.028,-66.838,12.36,2.34,"1 km SE of Yauco, Puerto Rico",pr,yellow
19.356,-155.295,1.32,1.85,"11 km SW of Volcano, Hawaii",hv,red
31.521,-104.011,7.42,1.7,"30 km NW of Toyah, Texas",tx,red
19.138,-155.366,27.35,2.24,"13 km ESE of Pāhala, Hawaii",hv,red
19.363,-155.305,1.34,2.15,"11 km SW of Volcano, Hawaii",hv,red
19.36,-155.296,2.87,1.72,"11 km SW of Volcano, Hawaii",hv,red
19.363,-155.301,-0.7,2.0,"11 km SW of Volcano, Hawaii",hv,red
19.353,-155.288,4.87,1.98,"11 km SSW of Volcano, Hawaii",hv,red
61.137,-148.277,0.0,1.6,"46 km NNE of Whittier, Alaska",ak,red
34.49,-116.33,1.05,1.99,"30 km SSW of Ludlow, CA",ci,yellow
19.329,-155.303,1.73,1.93,"14 km SSW of Volcano, Hawaii",hv,red
53.907,-167.94,4.79,1.56,"91 km W of Dutch Harbor, Alaska",av,yellow
17.917,-65.367,9.44,3.24,"22 km SSE of Esperanza, Puerto Rico",pr,yellow
19.184,-155.639,0.85,2.52,"12 km NNW of Wai‘ōhinu, Hawaii",hv,red
17.926,-66.88,10.52,2.58,"5 km SSE of Guánica, Puerto Rico",pr,yellow
59.835,-153.321,138.4,1.8,"44 km E of Pedro Bay, Alaska",ak,red
44.341,-115.182,9.03,2.79,southern Idaho,mb,green
59.648,-153.178,105.2,1.6,"54 km ESE of Pedro Bay, Alaska",ak,red
-17.861,-178.598,545.56,4.6,Fiji region,us,red
62.096,-151.109,74.4,1.8,"19 km NE of Skwentna, Alaska",ak,red
64.914,-150.345,0.0,1.8,"16 km SE of Manley Hot Springs, Alaska",ak,red
64.934,-150.268,5.0,1.5,,ak,red
59.864,-153.093,115.5,1.6,Southern Alaska,ak,red
14.479,-92.628,69.64,4.6,"near the coast of Chiapas, Mexico",us,red
60.033,-151.79,52.6,1.5,,ak,red
19.339,-155.309,1.68,1.94,"13 km SW of Volcano, Hawaii",hv,red
37.588,-112.57,9.3,1.73,"13 km WSW of Hatch, Utah",uu,green
19.291,-155.381,3.99,1.84,"14 km NE of Pāhala, Hawaii",hv,red
61.201,-147.004,0.0,1.9,"36 km WNW of Valdez, Alaska",ak,red
53.906,-167.946,6.45,1.52,"92 km W of Dutch Harbor, Alaska",av,yellow
33.079,-115.713,7.51,2.29,"10 km WNW of Westmorland, CA",ci,yellow
53.904,-167.934,4.24,2.98,"91 km W of Dutch Harbor, Alaska",av,yellow
33.083,-115.716,8.85,2.77,"10 km WNW of Westmorland, CA",ci,yellow
61.166,-151.108,57.4,1.5,"3 km NNW of Beluga, Alaska",ak,red
37.529,-118.831,3.39,1.55,"14 km WSW of Toms Place, CA",nc,yellow
18.058,-67.101,20.69,2.41,"3 km NW of Palmarejo, Puerto Rico",pr,yellow
36.385,-97.649,6.09,1.59,Oklahoma,ok,green
19.34,-155.303,2.8,2.26,"13 km SSW of Volcano, Hawaii",hv,red
15.62,-94.256,55.34,4.2,"near the coast of Oaxaca, Mexico",us,red
31.613,-104.001,7.98,2.0,"38 km NNW of Toyah, Texas",tx,red
53.909,-167.932,6.43,1.5,"91 km W of Dutch Harbor, Alaska",av,yellow
19.169,-155.487,30.33,2.19,"3 km SSW of Pāhala, Hawaii",hv,red
17.655,-94.566,164.23,4.4,"Veracruz, Mexico",us,red
19.149,-155.691,6.98,2.45,"11 km NE of Hawaiian Ocean View, Hawaii",hv,red
19.329,-155.314,6.22,1.99,"15 km SW of Volcano, Hawaii",hv,red
35.04,26.663,10.0,4.3,"41 km ESE of Palekastro, Greece",us,red
19.448,-155.479,5.78,2.03,,hv,red
-58.874,148.904,10.0,5.9,west of Macquarie Island,us,red
43.153,-110.87,5.1,1.67,Wyoming,mb,green
35.091,26.7,10.0,4.3,"41 km SSW of Fry, Greece",us,red
38.662,-119.562,4.63,2.45,"18 km NNW of Walker, CA",nc,yellow
44.779,-114.399,4.38,1.51,,mb,green
19.451,-155.614,36.34,1.92,"26 km E of Honaunau-Napoopoo, Hawaii",hv,red
44.63,-112.607,9.39,2.37,"1 km WSW of Lima, Montana",mb,green
46.853,-121.755,0.73,1.66,"23 km ENE of Ashford, Washington",uw,green
17.889,-66.126,14.38,2.83,"8 km SSE of Jobos, Puerto Rico",pr,yellow
18.649,-67.458,3.85,3.17,"40 km NW of Aguadilla, Puerto Rico",pr,yellow
18.335,-65.552,114.0,3.55,"9 km ENE of Luis M. Cintron, Puerto Rico",pr,yellow
33.793,-116.953,14.45,1.64,"1 km NNE of San Jacinto, CA",ci,yellow
19.233,-155.398,28.52,1.79,"9 km ENE of Pāhala, Hawaii",hv,red
-7.098,129.259,165.17,5.5,"294 km ENE of Lospalos, Timor Leste",us,red
53.902,-167.936,5.84,2.28,"91 km W of Dutch Harbor, Alaska",av,yellow
17.964,-66.956,15.29,2.56,"5 km WSW of Fuig, Puerto Rico",pr,yellow
31.643,-104.528,7.16,2.2,"60 km SSW of Whites City, New Mexico",tx,red
61.095,-152.28,104.9,1.8,Southern Alaska,ak,red
19.19,-155.488,32.24,2.36,"1 km SSW of Pāhala, Hawaii",hv,red
53.897,-167.934,5.34,1.66,"91 km W of Dutch Harbor, Alaska",av,yellow
12.515,142.021,104.37,4.6,"299 km WSW of Merizo Village, Guam",us,red
39.162,-88.968,17.47,2.58,"6 km SSE of Herrick, Illinois",nm,green
-29.92,-177.493,38.66,5.4,,us,red
53.894,-167.901,0.15,1.67,"Fox Islands, Aleutian Islands, Alaska",av,yellow
-31.685,-69.772,131.46,4.4,"51 km SW of Calingasta, Argentina",us,red
62.04,-151.598,87.6,1.8,"11 km WNW of Skwentna, Alaska",ak,red
17.952,-66.982,10.98,2.21,"7 km ESE of La Parguera, Puerto Rico",pr,yellow
34.222,-117.373,7.71,2.51,"3 km E of Devore, CA",ci,yellow
17.937,-66.279,7.57,3.24,"4 km SSE of Salinas, Puerto Rico",pr,yellow
59.812,-152.231,89.3,2.2,"22 km W of Anchor Point, Alaska",ak,red
59.886,-153.379,125.9,1.7,"42 km ENE of Pedro Bay, Alaska",ak,red
19.294,-155.384,3.41,1.95,"14 km NE of Pāhala, Hawaii",hv,red
19.338,-155.304,2.98,1.97,"13 km SSW of Volcano, Hawaii",hv,red
31.706,-104.164,7.67,2.2,western Texas,tx,red
63.826,-149.265,111.2,1.8,,ak,red
53.9,-167.929,5.14,2.02,"91 km W of Dutch Harbor, Alaska",av,yellow
44.95,-74.406,2.03,1.9,New York,us,red
31.562,-103.469,5.33,1.6,"13 km NNW of Barstow, Texas",tx,red
31.525,-103.464,8.93,2.1,,tx,red
64.034,-148.797,0.0,1.6,"15 km E of Ferry, Alaska",ak,red
34.02,-117.257,15.65,1.87,"3 km S of Loma Linda, CA",ci,yellow
19.805,121.368,10.0,4.5,"95 km SW of Basco, Philippines",us,red
-14.464,66.031,10.0,4.5,Mid-Indian Ridge,us,red
7.683,-77.501,25.84,4.4,"32 km S of Púcuro, Panama",us,red
19.337,-155.306,2.68,1.81,"13 km SSW of Volcano, Hawaii",hv,red
11.764,43.036,15.55,4.4,"16 km E of Tadjourah, Djibouti",us,red
40.734,-112.036,7.05,1.55,"5 km NNW of West Valley City, Utah",uu,green
46.84,-123.229,-0.29,1.55,"0 km ESE of Oakville, Washington",uw,green
53.924,-167.93,7.41,1.58,"91 km W of Dutch Harbor, Alaska",av,yellow
60.064,-149.605,0.0,2.2,"9 km W of Lowell Point, Alaska",ak,red
35.616,-117.484,7.61,2.37,"17 km E of Ridgecrest, CA",ci,yellow
17.988,-68.53,44.0,3.57,"44 km S of Boca de Yuma, Dominican Republic",pr,yellow
62.157,-151.268,5.4,1.6,"19 km NNE of Skwentna, Alaska",ak,red
37.623,-97.584,3.69,2.3,Kansas,us,red
54.656,-161.216,47.52,3.5,"83 km ESE of King Cove, Alaska",us,red
19.243,-155.204,26.87,2.35,,hv,red
34.375,-96.818,0.0,1.55,"3 km SSE of Mill Creek, Oklahoma",ok,green
37.472,-118.682,10.81,1.52,"10 km NW of Round Valley, CA",nc,yellow
36.4,-98.439,7.98,1.76,"0 km SSE of Cleo Springs, Oklahoma",ok,green
19.171,-155.484,31.74,2.32,"3 km S of Pāhala, Hawaii",hv,red
37.31,71.87,137.16,4.2,"34 km SE of Khorugh, Tajikistan",us,red
32.777,-116.885,-0.34,1.5,"6 km NE of Rancho San Diego, CA",ci,yellow
31.61,-103.981,7.07,2.1,"37 km NNW of Toyah, Texas",tx,red
59.779,-152.87,101.8,1.6,"58 km W of Anchor Point, Alaska",ak,red
-17.483,-178.204,629.24,4.1,"270 km ENE of Levuka, Fiji",us,red
57.264,-153.914,23.7,1.9,"30 km S of Larsen Bay, Alaska",ak,red
53.906,-167.951,6.92,2.0,"92 km W of Dutch Harbor, Alaska",av,yellow
46.0,-112.47,-2.0,1.76,"4 km E of Butte, Montana",mb,green
19.233,-155.394,31.64,1.8,"9 km ENE of Pāhala, Hawaii",hv,red
63.254,-150.564,9.1,1.7,Central Alaska,ak,red
36.628,83.69,10.0,4.5,"155 km E of Aqqan, China",us,red
35.71,-117.561,2.12,1.72,"14 km NE of Ridgecrest, CA",ci,yellow
19.34,-155.325,2.5,2.09,"14 km SW of Volcano, Hawaii",hv,red
39.235,97.158,10.0,4.1,"82 km SW of Laojunmiao, China",us,red
38.116,-122.176,-0.03,1.61,"5 km E of Vallejo, CA",nc,yellow
-55.984,-27.314,35.0,4.3,,us,red
17.86,-66.924,12.75,2.34,"12 km S of Guánica, Puerto Rico",pr,yellow
18.36,-67.405,4.73,2.58,"16 km W of Rincón, Puerto Rico",pr,yellow
59.777,-152.134,73.6,1.6,"17 km W of Anchor Point, Alaska",ak,red
34.143,-117.422,7.51,2.15,"6 km NNE of Fontana, CA",ci,yellow
45.006,-111.645,8.81,1.85,"37 km SW of Big Sky, Montana",mb,green
17.504,-101.806,10.0,4.2,"near the coast of Guerrero, Mexico",us,red
19.26,-155.371,31.06,2.25,"12 km ENE of Pāhala, Hawaii",hv,red
31.612,-103.984,7.78,1.7,western Texas,tx,red
-56.538,-26.997,53.88,4.8,South Sandwich Islands region,us,red
31.656,-104.55,6.16,1.5,"59 km SSW of Whites City, New Mexico",tx,red
36.666,83.763,10.0,4.4,"southern Xinjiang, China",us,red
-56.232,-26.918,62.55,5.2,South Sandwich Islands region,us,red
19.339,-155.301,2.99,2.03,"Island of Hawaii, Hawaii",hv,red
18.004,-66.813,15.93,2.39,"1 km NNE of Indios, Puerto Rico",pr,yellow
-9.246,159.213,5.32,5.1,"74 km NW of Malango, Solomon Islands",us,red
19.172,-155.489,29.13,2.1,"Island of Hawaii, Hawaii",hv,red
37.467,-118.682,10.31,1.8,"10 km NW of Round Valley, CA",nc,yellow
19.242,-155.449,30.58,1.99,"Island of Hawaii, Hawaii",hv,red
57.89,-156.405,137.5,2.1,"67 km ESE of Egegik, Alaska",ak,red
52.418,-166.774,10.0,2.7,"Fox Islands, Aleutian Islands, Alaska",us,red
54.008,-168.048,10.0,3.0,"99 km W of Dutch Harbor, Alaska",us,red
44.921,11.414,18.45,3.9,,us,red
19.235,-155.415,34.17,2.01,"7 km ENE of Pāhala, Hawaii",hv,red
52.313,-169.489,35.0,4.0,"81 km SSW of Nikolski, Alaska",us,red
19.356,-155.295,1.86,1.84,"Island of Hawaii, Hawaii",hv,red
1.03,124.831,141.84,5.2,,us,red
-24.247,-67.408,212.96,4.2,Chile-Argentina border region,us,red
59.247,-153.604,121.0,1.5,,ak,red
35.807,-121.391,6.56,1.98,"26 km NW of San Simeon, CA",nc,yellow
53.901,-167.946,5.41,2.04,"92 km W of Dutch Harbor, Alaska",av,yellow
61.458,-150.031,32.2,1.6,Southern Alaska,ak,red
53.912,-168.025,8.07,2.12,"97 km W of Dutch Harbor, Alaska",av,yellow
19.225,-155.38,30.48,1.7,,hv,red
19.167,-155.48,32.3,1.93,"4 km S of Pāhala, Hawaii",hv,red
19.194,-155.492,32.35,2.23,"1 km SW of Pāhala, Hawaii",hv,red
61.624,-149.62,21.5,2.8,"1 km W of Meadow Lakes, Alaska",ak,red
29.031,-97.885,3.47,1.9,"13 km ENE of Falls City, Texas",tx,red
38.919,-122.524,5.67,2.28,"8 km E of Lower Lake, CA",nc,yellow
-6.559,104.043,28.6,4.4,"183 km SW of Bandar Lampung, Indonesia",us,red
39.162,71.598,8.72,4.4,"10 km SE of Karakenja, Tajikistan",us,red
-6.257,154.92,74.26,4.1,"62 km W of Panguna, Papua New Guinea",us,red
31.689,-104.499,5.87,2.0,,tx,red
53.901,-167.94,5.34,2.17,"91 km W of Dutch Harbor, Alaska",av,yellow
-19.271,-177.705,414.93,4.5,,us,red
19.185,-155.376,30.8,2.03,"10 km E of Pāhala, Hawaii",hv,red
19.163,-155.49,33.06,1.86,"4 km SSW of Pāhala, Hawaii",hv,red
36.012,-83.813,10.81,2.36,Kentucky-Tennessee border region,se,green
31.762,-104.214,6.65,1.9,western Texas,tx,red
35.648,-90.387,12.13,1.72,"6 km NW of Lepanto, Arkansas",nm,green
-20.528,-177.834,518.04,4.7,Fiji region,us,red
36.776,-121.287,9.4,1.97,"3 km ESE of Tres Pinos, CA",nc,yellow
19.337,-155.303,3.25,2.18,"13 km SSW of Volcano, Hawaii",hv,red
18.402,-67.429,12.0,3.61,"20 km WNW of Rincón, Puerto Rico",pr,yellow
37.494,-118.805,6.53,2.71,"13 km SW of Toms Place, CA",nc,yellow
44.285,-114.806,4.24,1.83,"13 km NE of Stanley, Idaho",mb,green
18.011,-66.807,19.46,2.06,,pr,yellow
60.181,-152.646,113.9,2.5,,ak,red
17.957,-67.075,8.79,2.35,"3 km WSW of La Parguera, Puerto Rico",pr,yellow
64.012,-22.366,10.0,4.6,"3 km NNE of Vogar, Iceland",us,red
34.143,-117.421,7.04,2.15,"6 km NE of Fontana, CA",ci,yellow
53.899,-167.946,5.74,1.64,"92 km W of Dutch Harbor, Alaska",av,yellow
32.719,-115.823,3.35,1.51,"16 km E of Ocotillo, CA",ci,yellow
60.155,-153.021,144.4,2.5,,ak,red
19.169,-155.487,29.85,2.11,"3 km SSW of Pāhala, Hawaii",hv,red
18.372,-67.308,17.48,2.65,"7 km WNW of Rincón, Puerto Rico",pr,yellow
62.013,-149.332,6.1,1.6,,ak,red
64.594,-150.456,2.7,1.7,"46 km S of Manley Hot Springs, Alaska",ak,red
19.164,-155.475,29.07,1.74,,hv,red
19.168,-155.482,31.76,2.61,"3 km S of Pāhala, Hawaii",hv,red
45.498,26.286,147.9,4.4,"1 km ENE of Cașoca, Romania",us,red
63.1,-151.462,3.2,1.6,"50 km SSE of Denali National Park, Alaska",ak,red
35.391,31.612,59.92,4.0,"84 km WNW of Pólis, Cyprus",us,red
36.047,-117.857,2.18,1.98,"8 km E of Coso Junction, CA",ci,yellow
65.455,-144.736,0.8,1.7,northern Alaska,ak,red
34.386,-97.538,10.41,2.13,,ok,green
63.92,-22.389,5.0,3.5,"6 km S of Vogar, Iceland",us,red
31.715,-104.014,7.33,2.1,"39 km W of Mentone, Texas",tx,red
34.686,-116.286,2.42,1.63,"12 km WSW of Ludlow, CA",ci,yellow
66.677,-143.774,1.4,2.5,"3 km NW of Chalkyitsik, Alaska",ak,red
43.178,127.902,10.0,4.3,"34 km SW of Dunhua, China",us,red
35.499,-118.393,6.52,1.9,"13 km SE of Bodfish, CA",ci,yellow
-2.824,128.114,10.0,4.5,"96 km N of Ambon, Indonesia",us,red
52.022,-173.9,2.66,1.85,"28 km SE of Atka, Alaska",av,yellow
-6.424,146.596,104.02,5.2,"55 km NW of Lae, Papua New Guinea",us,red
57.694,-157.813,41.0,1.9,Alaska Peninsula,ak,red
18.171,-67.363,17.79,2.61,Mona Passage,pr,yellow
39.384,-120.199,8.7,2.22,"6 km NNW of Truckee, CA",nc,yellow
33.99,-118.347,11.29,2.1,"1 km SSE of View Park-Windsor Hills, CA",ci,yellow
53.907,-167.944,6.66,2.0,"92 km W of Dutch Harbor, Alaska",av,yellow
53.908,-167.934,6.25,1.74,"91 km W of Dutch Harbor, Alaska",av,yellow
53.918,-167.952,7.74,1.89,"92 km W of Dutch Harbor, Alaska",av,yellow
53.91,-167.944,6.81,2.05,"92 km W of Dutch Harbor, Alaska",av,yellow
19.307,-155.251,29.15,1.8,"15 km S of Volcano, Hawaii",hv,red
53.992,-168.022,12.7,3.3,"97 km W of Dutch Harbor, Alaska",us,red
62.934,-148.346,53.9,1.5,"59 km SSE of Cantwell, Alaska",ak,red
35.806,-121.32,5.82,1.95,"22 km NNW of San Simeon, CA",nc,yellow
53.981,-168.009,12.31,2.6,"96 km W of Dutch Harbor, Alaska",us,red
53.894,-167.91,1.28,2.11,"89 km W of Dutch Harbor, Alaska",av,yellow
59.941,-139.397,1.1,1.6,Southeastern Alaska,ak,red
19.361,-155.286,2.28,1.75,"10 km SSW of Volcano, Hawaii",hv,red
19.163,-155.477,31.04,1.88,"4 km S of Pāhala, Hawaii",hv,red
53.908,-167.935,6.27,1.89,"Fox Islands, Aleutian Islands, Alaska",av,yellow
19.149,-155.365,28.15,2.32,"13 km ESE of Pāhala, Hawaii",hv,red
53.909,-167.957,6.87,1.65,"93 km W of Dutch Harbor, Alaska",av,yellow
60.249,-151.884,67.5,1.9,"Kenai Peninsula, Alaska",ak,red
35.196,21.853,35.0,4.2,"147 km SW of Kýthira, Greece",us,red
19.798,-65.332,33.0,3.87,"160 km NNE of Vieques, Puerto Rico",pr,yellow
35.389,21.953,38.05,4.4,"126 km SW of Kýthira, Greece",us,red
19.179,-155.488,32.3,1.92,,hv,red
62.901,-149.77,65.0,1.6,"53 km NNE of Chase, Alaska",ak,red
53.913,-167.964,6.42,1.78,"93 km W of Dutch Harbor, Alaska",av,yellow
64.792,-147.036,6.9,2.5,"8 km S of Two Rivers, Alaska",ak,red
19.162,-155.49,35.54,2.26,"4 km SSW of Pāhala, Hawaii",hv,red
-8.58,130.38,10.0,4.3,"Pulau Pulau Tanimbar, Indonesia",us,red
64.736,-17.917,10.0,5.1,,us,red
-13.137,-76.64,56.03,4.7,near the coast of central Peru,us,red
49.231,154.916,72.45,4.8,"182 km SSW of Severo-Kuril’sk, Russia",us,red
60.051,-151.826,71.5,2.3,"Kenai Peninsula, Alaska",ak,red
53.964,-167.997,10.28,2.7,"95 km W of Dutch Harbor, Alaska",us,red
17.963,-66.935,14.26,2.64,"3 km WSW of Guánica, Puerto Rico",pr,yellow
19.386,-155.273,2.07,1.76,"7 km SSW of Volcano, Hawaii",hv,red
53.903,-167.936,6.06,2.05,"91 km W of Dutch Harbor, Alaska",av,yellow
49.6,154.563,126.73,4.1,"163 km SW of Severo-Kuril’sk, Russia",us,red
38.594,136.585,10.0,4.5,"153 km N of Anamizu, Japan",us,red
30.604,142.007,10.0,4.2,"Izu Islands, Japan region",us,red
63.065,-150.332,87.6,1.9,"67 km NNE of Petersville, Alaska",ak,red
54.013,-168.057,15.47,3.2,"100 km W of Dutch Harbor, Alaska",us,red
38.823,-122.808,1.31,1.62,"7 km NW of The Geysers, CA",nc,yellow
54.844,-162.349,86.29,2.7,"24 km S of King Cove, Alaska",us,red
-15.547,-71.863,122.29,4.4,"8 km ENE of Tapay, Peru",us,red
17.914,-66.285,14.58,1.88,"7 km SSE of Salinas, Puerto Rico",pr,yellow
19.353,-155.284,3.06,1.79,"11 km SSW of Volcano, Hawaii",hv,red
37.297,-117.596,6.5,2.2,"50 km S of Silver Peak, Nevada",nn,yellow
32.749,-115.413,15.26,2.67,"8 km SSW of Holtville, CA",ci,yellow
53.962,-168.016,11.83,3.1,"97 km W of Dutch Harbor, Alaska",us,red
19.19,-155.482,30.6,2.28,"1 km SSW of Pāhala, Hawaii",hv,red
53.902,-167.944,6.08,2.09,"92 km W of Dutch Harbor, Alaska",av,yellow
38.826,-122.85,1.52,1.86,"10 km WNW of The Geysers, CA",nc,yellow
19.159,-155.473,33.43,2.17,"4 km S of Pāhala, Hawaii",hv,red
37.877,-122.254,8.9,1.8,"2 km ENE of Berkeley, CA",nc,yellow
19.186,-155.484,31.44,1.91,"1 km SSW of Pāhala, Hawaii",hv,red
60.286,-147.262,52.3,1.6,"48 km ENE of Chenega, Alaska",ak,red
-23.992,-67.378,219.64,4.0,Chile-Argentina border region,us,red
37.876,-122.254,8.82,2.51,"2 km ENE of Berkeley, CA",nc,yellow
33.556,87.42,10.02,4.6,western Xizang,us,red
60.261,-151.491,34.1,1.5,"Kenai Peninsula, Alaska",ak,red
19.34,-155.299,2.56,1.76,"13 km SSW of Volcano, Hawaii",hv,red
32.83,-100.587,6.77,1.9,"11 km WSW of Rotan, Texas",tx,red
61.623,-149.573,29.2,2.0,"1 km E of Meadow Lakes, Alaska",ak,red
53.917,-167.952,7.63,1.62,"Fox Islands, Aleutian Islands, Alaska",av,yellow
63.199,-151.403,9.5,2.4,Central Alaska,ak,red
-27.885,-66.834,154.72,4.0,"35 km ESE of Londres, Argentina",us,red
38.841,-122.823,2.24,1.55,"9 km WNW of Cobb, CA",nc,yellow
54.48,162.316,10.0,4.8,,us,red
19.166,-155.48,30.07,2.23,"4 km S of Pāhala, Hawaii",hv,red
37.574,-112.53,1.89,2.08,Utah,uu,green
53.995,-168.026,11.94,2.5,"98 km W of Dutch Harbor, Alaska",us,red
53.909,-167.948,6.69,2.13,"92 km W of Dutch Harbor, Alaska",av,yellow
53.896,-167.905,1.29,1.81,"Fox Islands, Aleutian Islands, Alaska",av,yellow
19.335,-155.308,3.48,2.07,"14 km SSW of Volcano, Hawaii",hv,red
53.906,-167.948,6.52,1.56,"Fox Islands, Aleutian Islands, Alaska",av,yellow
19.163,-155.482,29.39,1.82,"4 km S of Pāhala, Hawaii",hv,red
53.909,-167.944,7.05,2.09,"92 km W of Dutch Harbor, Alaska",av,yellow
47.754,116.768,10.0,4.5,"170 km ESE of Choibalsan, Mongolia",us,red
19.233,-155.292,5.0,2.09,"19 km E of Pāhala, Hawaii",hv,red
12.298,143.785,31.87,4.5,"143 km SW of Merizo Village, Guam",us,red
32.756,-115.426,11.87,1.81,"8 km SW of Holtville, CA",ci,yellow
53.902,-167.942,5.82,2.19,"92 km W of Dutch Harbor, Alaska",av,yellow
63.097,-150.922,114.2,1.5,"63 km SE of Denali National Park, Alaska",ak,red
35.354,139.016,166.79,4.5,"7 km ENE of Gotenba, Japan",us,red
19.448,-155.564,38.68,1.86,"28 km NNW of Pāhala, Hawaii",hv,red
47.077,-122.003,15.14,2.44,"3 km E of Carbonado, Washington",uw,green
53.908,-167.943,6.12,1.55,"92 km W of Dutch Harbor, Alaska",av,yellow
38.831,-122.813,1.38,1.62,"8 km NW of The Geysers, CA",nc,yellow
32.536,-115.271,15.01,2.27,"8 km ESE of Puebla, B.C., MX",ci,yellow
32.536,-115.27,21.17,2.22,"8 km ESE of Puebla, B.C., MX",ci,yellow
39.28,97.288,10.0,5.4,,us,red
31.718,-103.994,6.18,2.3,"37 km W of Mentone, Texas",tx,red
37.564,-112.55,16.15,1.65,"14 km SW of Hatch, Utah",uu,green
-22.297,-67.577,166.67,4.0,"93 km NE of San Pedro de Atacama, Chile",us,red
27.408,56.089,10.0,4.4,"31 km NW of Bandar Abbas, Iran",us,red
40.241,-121.157,5.63,1.74,"3 km NNE of Almanor, CA",nc,yellow
-17.45,-178.419,558.5,4.2,Fiji region,us,red
